sys userno topicid top5 top10 ndcg inum avgx ratiox time
vse 31 40021 -1 1.0 1.0 0 373.4 0.0951111111111 41
vse 31 40021 -1 1.0 1.0 0 334.3 0.3574204947 137
vse 31 40021 -1 1.0 1.0 0 449.4 0.545009416196 204
vse 31 40021 -1 1.0 1.0 1 325.1 0.459849906191 431
vse 31 40021 -1 1.0 1.0 1 242.3 0.338830897704 557
vse 31 40021 -1 0.2 1.0 1 354.6 0.44077046549 682
vse 31 40021 -1 1.0 1.0 1 352.1 0.481459566075 724
vse 31 40021 -1 1.0 1.0 1 328.6 0.423509369676 862
vse 31 40021 -1 0.9 0.993478637514 1 356.2 0.515298507463 897
vse 31 40021 -1 0.9 1.0 1 363.1 0.515664845173 1073
vse 31 40021 -1 1.0 1.0 1 301.5 0.354578096948 1117
vse 31 40021 -1 1.0 1.0 1 466.6 0.644333333333 1195
vse 31 40021 -1 0.9 0.988860888926 1 337.7 0.370615034169 1287
vsn 31 40009 -1 0.8 0.963262422169 0 438.2 0.349579831933 39
vsn 31 40009 -1 0.3 0.95023441679 0 437.8 0.619031141869 103
vsn 31 40009 -1 0.6 0.957789440982 0 388.6 0.533910034602 133
vsn 31 40009 -1 0.6 0.957789440982 0 388.6 0.533910034602 182
vsn 31 40009 -1 0.5 0.972668729718 0 566.6 0.756280587276 410
vsn 31 40009 -1 1.0 1.0 0 528.4 0.700366300366 470
vsn 31 40009 -1 0.7 0.794756419023 0 569.7 0.789500860585 573
vsn 31 40009 -1 0.8 0.957100038851 0 512.0 0.734432234432 617
vsn 31 40009 -1 0.8 0.92887024934 0 512.0 0.734432234432 669
vsn 31 40009 -1 0.8 0.920085791925 0 508.3 0.733025830258 696
vsn 31 40009 -1 0.8 0.968194258209 0 500.4 0.66679462572 844
vsn 31 40009 -1 0.8 0.968194258209 0 450.4 0.6 955
vsn 31 40009 -1 0.8 0.968194258209 0 450.4 0.6 1047
vsn 31 40009 -1 0.8 0.968194258209 0 500.4 0.66679462572 1112
vsn 31 40009 -1 0.8 0.913478283837 0 545.2 0.694159292035 1171
vsn 31 40009 -1 0.8 0.932259225947 0 559.3 0.803531598513 1291
vsn 31 40009 -1 0.8 0.932259225947 1 559.3 0.803531598513 1339
vsn 31 40009 -1 0.8 0.932259225947 1 567.9 0.756814449918 1459
