"sys" "userno" "topicid" "qno" "noteno" "noteid" "docno" "p" "sysorder"
"1037" "vsn" 30 40009 6 5 9557 "VOA20001018.2100.2160" 1 1
"1038" "vsn" 30 40009 6 6 9558 "VOA20001018.2100.2160" 0.995465 1
"1039" "vsn" 30 40009 6 7 9559 "XIN20001029.2000.0106" 1 1
"1040" "vsn" 30 40009 7 7 9559 "XIN20001029.2000.0106" 1 1
"1041" "vse" 30 40021 1 3 9576 "APW20010117.1432.0519" 1 3
"1042" "vse" 30 40021 1 6 9579 "CTS20010115.2000.0008" 0.682692 3
"1043" "vse" 30 40021 2 17 9590 "XIN20010115.2000.0144" 0 3
"1044" "vse" 30 40021 3 20 9593 "AFA20010116.0000.0003" 0 3
"1045" "vse" 30 40021 4 1 9574 "APW20010117.1432.0519" 1 3
"1046" "vse" 30 40021 5 4 9577 "APW20010117.1432.0519" 1 3
"1047" "vse" 30 40021 6 7 9580 "CTS20010115.2000.0008" 1 3
"1048" "vse" 30 40021 7 5 9578 "CTS20010115.2000.0008" 0.780992 3
"1049" "vse" 30 40021 8 1 9574 "APW20010117.1432.0519" 1 3
"1050" "vse" 30 40021 8 2 9575 "APW20010117.1432.0519" 1 3
"1051" "vse" 30 40021 9 14 9587 "CNN20010114.0900.0182" 1 3
"1052" "vse" 30 40021 10 4 9577 "APW20010117.1432.0519" 1 3
"1053" "vse" 30 40021 11 8 9581 "CTS20010115.2000.0008" 1 3
"1054" "vse" 30 40021 11 9 9582 "CTS20010115.2000.0008" 1 3
"1055" "vse" 30 40021 11 10 9583 "CTS20010115.2000.0008" 0.511765 3
"1056" "vse" 30 40021 11 11 9584 "CTS20010118.1300.0497" 0 3
"1057" "vse" 30 40021 12 12 9585 "CTS20010118.1300.0497" 0.995 3
"1058" "vse" 30 40021 12 13 9586 "CTS20010118.1300.0497" 0 3
"1059" "vsb" 30 40048 1 6 9567 "ZBN20001113.0400.0019" 1 2
"1060" "vsb" 30 40048 1 8 9569 "ZBN20001113.0400.0019" 1 2
"1061" "vsb" 30 40048 1 10 9571 "AFA20001111.1800.0174" 1 2
"1062" "vsb" 30 40048 1 11 9572 "APW20001111.0851.0294" 1 2
"1063" "vsb" 30 40048 2 5 9566 "ZBN20001112.1300.0037" 1 2
"1064" "vsb" 30 40048 3 9 9570 "APW20001111.0851.0294" 1 2
"1065" "vsb" 30 40048 4 3 9564 "ZBN20001112.1300.0037" 0.973333 2
"1066" "vsb" 30 40048 5 7 9568 "ZBN20001113.0400.0019" 1 2
"1067" "vsb" 30 40048 6 3 9564 "ZBN20001112.1300.0037" 0.973333 2
"1068" "vsb" 30 40048 6 7 9568 "ZBN20001113.0400.0019" 1 2
"1069" "vsb" 30 40048 7 2 9563 "ZBN20001112.1300.0037" 0.978261 2
"1070" "vsb" 30 40048 7 4 9565 "ZBN20001112.1300.0037" 0.998628 2
"1071" "vsb" 30 40048 7 8 9569 "ZBN20001113.0400.0019" 1 2
"1072" "vsb" 30 40048 8 1 9562 "ZBN20001112.1300.0037" 1 2
"1073" "vsb" 30 40048 8 3 9564 "ZBN20001112.1300.0037" 0.973333 2
"1074" "vsb" 31 40048 1 9 10025 "CBS20001114.1000.0691" 1 1
"1075" "vsb" 31 40048 2 2 10018 "NYT20001112.1903.0110" 1 1
"1076" "vsb" 31 40048 2 12 10028 "APW20001111.0851.0294" 1 1
"1077" "vsb" 31 40048 3 6 10022 "CBS20001114.1000.0691" 1 1
"1078" "vsb" 31 40048 4 7 10023 "XIN20001112.0200.0028" 0.994286 1
"1079" "vsb" 31 40048 6 6 10022 "CBS20001114.1000.0691" 1 1
"1080" "vsb" 31 40048 7 5 10021 "NYT20001111.1525.0144" 1 1
"1081" "vsb" 31 40048 8 3 10019 "NYT20001112.1903.0110" 1 1
"1082" "vse" 31 40021 1 10 10038 "CNN20010114.1400.0018" 1 2
"1083" "vse" 31 40021 2 11 10040 "VOM20010116.0700.0098" 0 2
"1084" "vse" 31 40021 4 12 10041 "CTS20010118.1300.0497" 1 2
"1085" "vse" 31 40021 5 8 10036 "XIN20010114.2000.0128" 0.982456 2
"1086" "vse" 31 40021 5 9 10037 "ABC20010116.1830.1037" 1 2
"1087" "vse" 31 40021 8 8 10036 "XIN20010114.2000.0128" 0.982456 2
"1088" "vse" 31 40021 9 6 10034 "CTS20010115.2000.0008" 1 2
"1089" "vse" 31 40021 9 7 10035 "CBS20010121.0800.0231" 1 2
"1090" "vse" 31 40021 10 5 10033 "XIN20010117.2000.0179" 1 2
"1091" "vse" 31 40021 11 1 10029 "ABC20010114.1830.0045" 0 2
"1092" "vse" 31 40021 12 2 10030 "APW20010114.0543.0230" 1 2
"1093" "vsn" 31 40009 1 9 10050 "XIN20001029.2000.0106" 1 3
"1094" "vsn" 31 40009 2 2 10043 "ZBN20001030.0400.0009" 1 3
"1095" "vsn" 31 40009 3 7 10048 "XIN20001014.1400.0087" 1 3
"1096" "vsn" 31 40009 4 9 10050 "XIN20001029.2000.0106" 1 3
"1097" "vsn" 31 40009 5 3 10044 "ZBN20001030.0400.0009" 1 3
"1098" "vsn" 31 40009 6 5 10046 "AFA20010117.1800.0240" 0 3
"1099" "vsn" 31 40009 7 1 10042 "APW20001019.0539.0204" 1 3
"1100" "vse" 32 40048 1 9 9619 "CBS20001114.1000.0691" 0.986207 1
"1101" "vse" 32 40048 1 14 9624 "VOA20001114.2000.0217" 0 1
"1102" "vse" 32 40048 1 15 9625 "VOA20001114.2000.0217" 1 1
"1103" "vse" 32 40048 1 17 9627 "APW20001112.1831.0448" 1 1
"1104" "vse" 32 40048 2 10 9620 "ZBN20001112.1300.0037" 1 1
"1105" "vse" 32 40048 2 13 9623 "VOA20001114.2000.0217" 1 1
"1106" "vse" 32 40048 2 16 9626 "APW20001112.0900.0320" 0.384615 1
"1107" "vse" 32 40048 3 8 9618 "ZBN20001113.0400.0019" 1 1
"1108" "vse" 32 40048 3 12 9622 "ZBN20001113.0400.0019" 1 1
"1109" "vse" 32 40048 5 1 9611 "ANN20001113.1500.0065" 1 1
"1110" "vse" 32 40048 5 2 9612 "ANN20001113.1500.0065" 1 1
"1111" "vse" 32 40048 6 7 9617 "ZBN20001113.0400.0019" 1 1
"1112" "vse" 32 40048 7 6 9616 "APW20001113.1340.0344" 1 1
"1113" "vse" 32 40048 8 1 9611 "ANN20001113.1500.0065" 1 1
"1114" "vse" 32 40048 8 2 9612 "ANN20001113.1500.0065" 1 1
"1115" "vsb" 32 40009 1 22 9670 "AFA20010117.1800.0240" 0 3
"1116" "vsb" 32 40009 1 21 9669 "AFA20001018.1800.0227" 1 3
"1117" "vsb" 32 40009 1 20 9668 "VOA20001028.2100.0233" 1 3
"1118" "vsb" 32 40009 2 19 9667 "CNN20001018.1400.0577" 1 3
"1119" "vsb" 32 40009 3 19 9667 "CNN20001018.1400.0577" 1 3
"1120" "vsb" 32 40009 3 17 9665 "NYT20001204.0926.0050" 1 3
"1121" "vsb" 32 40009 3 16 9664 "NYT20001204.0926.0050" 0 3
"1122" "vsb" 32 40009 3 13 9661 "AFA20010118.1800.0147" 0 3
"1123" "vsb" 32 40009 3 12 9660 "APW20001016.1724.0512" 0 3
"1124" "vsb" 32 40009 3 9 9657 "APW20001016.1724.0512" 1 3
"1125" "vsb" 32 40009 3 5 9653 "XIN20001014.1400.0087" 1 3
"1126" "vsb" 32 40009 3 2 9650 "VOA20001018.2100.2160" 1 3
"1127" "vsb" 32 40009 3 3 9651 "XIN20001014.1400.0087" 1 3
"1128" "vsb" 32 40009 4 18 9666 "XIN20001110.1400.0088" 1 3
"1129" "vsb" 32 40009 4 14 9662 "AFA20001018.1800.0227" 1 3
"1130" "vsb" 32 40009 4 3 9651 "XIN20001014.1400.0087" 1 3
"1131" "vsb" 32 40009 5 21 9669 "AFA20001018.1800.0227" 1 3
"1132" "vsb" 32 40009 5 10 9658 "APW20001016.1724.0512" 1 3
"1133" "vsb" 32 40009 6 7 9655 "XIN20001014.1400.0087" 1 3
"1134" "vsb" 32 40009 6 6 9654 "XIN20001014.1400.0087" 0 3
"1135" "vsb" 32 40009 6 4 9652 "XIN20001014.1400.0087" 1 3
"1136" "vsb" 32 40009 6 5 9653 "XIN20001014.1400.0087" 1 3
"1137" "vsb" 32 40009 7 1 9649 "VOA20001018.2100.2160" 1 3
"1138" "vsb" 32 40009 7 3 9651 "XIN20001014.1400.0087" 1 3
"1139" "vsn" 32 40021 1 21 9648 "CNN20010114.0900.0182" 1 2
"1140" "vsn" 32 40021 2 20 9647 "ABC20010113.1830.0239" 1 2
"1141" "vsn" 32 40021 3 19 9646 "APW20010114.0543.0317" 1 2
"1142" "vsn" 32 40021 4 21 9648 "CNN20010114.0900.0182" 1 2
"1143" "vsn" 32 40021 5 18 9645 "ABC20010116.1830.1037" 1 2
"1144" "vsn" 32 40021 6 14 9641 "CTS20010116.1300.0512" 0 2
"1145" "vsn" 32 40021 6 16 9643 "CTS20010116.1300.0512" 1 2
"1146" "vsn" 32 40021 7 12 9639 "CTS20010115.2000.0008" 1 2
"1147" "vsn" 32 40021 7 13 9640 "CNN20010114.1400.0018" 1 2
"1148" "vsn" 32 40021 8 11 9638 "AFA20010113.1800.0160" 1 2
"1149" "vsn" 32 40021 9 9 9636 "CTS20010123.1300.1023" 1 2
"1150" "vsn" 32 40021 9 10 9637 "CTS20010123.1300.1023" 1 2
"1151" "vsn" 32 40021 9 15 9642 "CTS20010116.1300.0512" 0.985075 2
"1152" "vsn" 32 40021 10 7 9634 "CTS20010115.2000.0008" 0.994638 2
"1153" "vsn" 32 40021 10 8 9635 "ZBN20010116.0400.0007" 0 2
"1154" "vsn" 32 40021 10 17 9644 "ABC20010116.1830.1037" 1 2
"1155" "vsn" 32 40021 11 5 9632 "ZBN20010116.0400.0007" 0 2
"1156" "vsn" 32 40021 12 1 9628 "AFA20010114.1000.0063" 1 2
"1157" "vsn" 32 40021 12 2 9629 "APW20010115.0943.0278" 1 2
"1158" "vsn" 32 40021 12 3 9630 "XIN20010114.2000.0128" 1 2
"1159" "vse" 33 40009 1 1 9715 "APW20001018.1350.0468" 1 3
"1160" "vse" 33 40009 1 2 9716 "APW20001018.1350.0468" 1 3
"1161" "vse" 33 40009 1 3 9717 "APW20001018.1350.0468" 1 3
"1162" "vse" 33 40009 1 4 9718 "APW20001018.1350.0468" 1 3
"1163" "vse" 33 40009 1 18 9732 "ALH20001020.1300.0093" 1 3
"1164" "vse" 33 40009 2 14 9728 "APW20001016.1724.0512" 1 3
"1165" "vse" 33 40009 2 17 9731 "ALH20001020.1300.0093" 1 3
"1166" "vse" 33 40009 3 1 9715 "APW20001018.1350.0468" 1 3
"1167" "vse" 33 40009 3 2 9716 "APW20001018.1350.0468" 1 3
"1168" "vse" 33 40009 3 8 9722 "XIN20001014.1400.0087" 0 3
"1169" "vse" 33 40009 3 14 9728 "APW20001016.1724.0512" 1 3
"1170" "vse" 33 40009 4 17 9731 "ALH20001020.1300.0093" 1 3
"1171" "vse" 33 40009 5 13 9727 "APW20001016.1724.0512" 1 3
"1172" "vse" 33 40009 5 16 9730 "ALH20001020.1300.0093" 1 3
"1173" "vse" 33 40009 6 10 9724 "CNN20001019.1400.0598" 1 3
"1174" "vse" 33 40009 6 11 9725 "CNN20001019.1400.0598" 1 3
"1175" "vse" 33 40009 6 7 9721 "XIN20001014.1400.0087" 0 3
"1176" "vse" 33 40009 6 5 9719 "APW20001018.1350.0468" 1 3
"1177" "vse" 33 40009 6 1 9715 "APW20001018.1350.0468" 1 3
"1178" "vse" 33 40009 6 12 9726 "CNN20001019.1400.0598" 1 3
"1179" "vse" 33 40009 7 4 9718 "APW20001018.1350.0468" 1 3
"1180" "vse" 33 40009 7 3 9717 "APW20001018.1350.0468" 1 3
"1181" "vse" 33 40009 7 2 9716 "APW20001018.1350.0468" 1 3
"1182" "vse" 33 40009 7 1 9715 "APW20001018.1350.0468" 1 3
"1183" "vse" 33 40009 7 5 9719 "APW20001018.1350.0468" 1 3
"1184" "vse" 33 40009 7 9 9723 "XIN20001014.1400.0087" 1 3
"1185" "vse" 33 40009 7 10 9724 "CNN20001019.1400.0598" 1 3
"1186" "vse" 33 40009 7 12 9726 "CNN20001019.1400.0598" 1 3
"1187" "vsn" 33 40048 1 4 9690 "ZBN20001113.0400.0019" 1 1
"1188" "vsn" 33 40048 1 5 9691 "NYT20001112.1903.0110" 0 1
"1189" "vsn" 33 40048 2 4 9690 "ZBN20001113.0400.0019" 1 1
"1190" "vsn" 33 40048 3 2 9688 "ZBN20001112.1300.0037" 1 1
"1191" "vsn" 33 40048 3 7 9693 "APW20001111.0851.0294" 1 1
"1192" "vsn" 33 40048 4 6 9692 "NYT20001112.1903.0110" 1 1
"1193" "vsn" 33 40048 6 1 9687 "ZBN20001112.1300.0037" 1 1
"1194" "vsn" 33 40048 6 2 9688 "ZBN20001112.1300.0037" 1 1
"1195" "vsn" 33 40048 7 6 9692 "NYT20001112.1903.0110" 1 1
"1196" "vsn" 33 40048 8 3 9689 "ZBN20001113.0400.0019" 1 1
"1197" "vsb" 33 40021 1 2 9695 "CTS20010115.2000.0008" 1 2
"1198" "vsb" 33 40021 1 16 9709 "ZBN20010115.0400.0014" 1 2
"1199" "vsb" 33 40021 1 21 9714 "VOA20010115.2000.1835" 0.328313 2
"1200" "vsb" 33 40021 2 9 9702 "CNN20010114.1400.0018" 1 2
"1201" "vsb" 33 40021 2 10 9703 "APW20010116.1521.0424" 1 2
"1202" "vsb" 33 40021 3 20 9713 "VOA20010115.2000.1835" 1 2
"1203" "vsb" 33 40021 5 18 9711 "VOA20010115.2000.1835" 1 2
"1204" "vsb" 33 40021 5 19 9712 "VOA20010115.2000.1835" 1 2
"1205" "vsb" 33 40021 6 17 9710 "ZBN20010115.0400.0014" 0 2
"1206" "vsb" 33 40021 7 4 9697 "CTS20010115.2000.0008" 0 2
"1207" "vsb" 33 40021 8 7 9700 "APW20010114.0219.0099" 1 2
"1208" "vsb" 33 40021 9 17 9710 "ZBN20010115.0400.0014" 0 2
"1209" "vsb" 33 40021 10 5 9698 "CTS20010115.2000.0008" 0.994667 2
"1210" "vsb" 33 40021 11 12 9705 "APW20010116.1521.0424" 1 2
"1211" "vsb" 33 40021 11 13 9706 "APW20010114.0543.0317" 1 2
"1212" "vsb" 33 40021 11 8 9701 "CNN20010114.1400.0018" 1 2
"1213" "vsb" 33 40021 12 15 9708 "APW20010114.0543.0317" 1 2
"1214" "vsb" 33 40021 12 1 9694 "CTS20010115.2000.0008" 0.986111 2
"1215" "vse" 34 40009 1 7 9775 "VOA20001028.2100.0233" 1 2
"1216" "vse" 34 40009 1 6 9774 "VOA20001028.2100.0233" 1 2
"1217" "vse" 34 40009 1 5 9773 "NYT20001006.2228.0359" 1 2
"1218" "vse" 34 40009 1 4 9772 "NYT20001006.2228.0359" 1 2
"1219" "vse" 34 40009 2 6 9774 "VOA20001028.2100.0233" 1 2
"1220" "vse" 34 40009 3 4 9772 "NYT20001006.2228.0359" 1 2
"1221" "vse" 34 40009 4 4 9772 "NYT20001006.2228.0359" 1 2
"1222" "vse" 34 40009 5 3 9771 "VOA20001028.2100.0233" 1 2
"1223" "vse" 34 40009 6 2 9770 "VOA20001028.2100.0233" 1 2
"1224" "vse" 34 40009 6 3 9771 "VOA20001028.2100.0233" 1 2
"1225" "vse" 34 40009 6 4 9772 "NYT20001006.2228.0359" 1 2
"1226" "vse" 34 40009 7 1 9769 "APW20001019.0539.0204" 1 2
"1227" "vsb" 34 40021 1 9 9767 "XIN20010117.2000.0179" 1 1
"1228" "vsb" 34 40021 1 10 9768 "ZBN20010115.0400.0014" 0.597701 1
"1229" "vsb" 34 40021 2 8 9766 "CBS20010115.1000.0930" 0.986607 1
"1230" "vsb" 34 40021 3 7 9765 "ZBN20010115.0400.0014" 1 1
"1231" "vsb" 34 40021 4 6 9764 "CTS20010115.2000.0008" 0.738916 1
"1232" "vsb" 34 40021 5 5 9763 "APW20010114.0543.0230" 1 1
"1233" "vsb" 34 40021 6 4 9762 "APW20010114.0543.0230" 1 1
"1234" "vsb" 34 40021 7 1 9759 "AFA20010114.1000.0063" 1 1
"1235" "vsb" 34 40021 8 2 9760 "ZBN20010116.0400.0007" 1 1
"1236" "vsb" 34 40021 9 3 9761 "APW20010114.0543.0230" 1 1
"1237" "vsb" 34 40021 10 10 9768 "ZBN20010115.0400.0014" 0.597701 1
"1238" "vsb" 34 40021 11 4 9762 "APW20010114.0543.0230" 1 1
"1239" "vsb" 34 40021 12 3 9761 "APW20010114.0543.0230" 1 1
"1240" "vsn" 34 40048 1 8 9783 "APW20001112.0900.0308" 0.991071 3
"1241" "vsn" 34 40048 1 9 9784 "APW20001112.0900.0308" 1 3
"1242" "vsn" 34 40048 1 10 9785 "CBS20001114.1000.0691" 1 3
"1243" "vsn" 34 40048 1 11 9786 "CBS20001114.1000.0691" 1 3
"1244" "vsn" 34 40048 2 7 9782 "CBS20001114.1000.0691" 1 3
"1245" "vsn" 34 40048 3 1 9776 "NYT20001112.1903.0110" 1 3
"1246" "vsn" 34 40048 4 5 9780 "APW20001113.1340.0344" 1 3
"1247" "vsn" 34 40048 5 2 9777 "APW20001113.1340.0344" 1 3
"1248" "vsn" 34 40048 6 4 9779 "APW20001113.1340.0344" 1 3
"1249" "vsn" 34 40048 7 5 9780 "APW20001113.1340.0344" 1 3
"1250" "vsn" 34 40048 8 2 9777 "APW20001113.1340.0344" 1 3
"1251" "vse" 35 40021 1 6 9813 "APW20010114.0543.0230" 1 1
"1252" "vse" 35 40021 3 5 9812 "APW20010129.0525.0157" 1 1
"1253" "vse" 35 40021 4 9 9816 "APW20010114.0219.0099" 1 1
"1254" "vse" 35 40021 5 7 9814 "APW20010114.0543.0230" 1 1
"1255" "vse" 35 40021 6 4 9811 "APW20010129.0525.0157" 0.725664 1
"1256" "vse" 35 40021 10 8 9815 "APW20010129.0525.0157" 1 1
"1257" "vse" 35 40021 10 3 9810 "APW20010129.0525.0157" 1 1
"1258" "vse" 35 40021 12 1 9806 "APW20010114.0543.0317" 1 1
"1259" "vse" 35 40021 12 2 9809 "APW20010115.2023.0562" 0 1
"1260" "vsb" 35 40048 1 14 9849 "APW20001112.1831.0439" 1 3
"1261" "vsb" 35 40048 1 8 9843 "APW20001111.1611.0427" 1 3
"1262" "vsb" 35 40048 2 13 9848 "APW20001112.1831.0439" 1 3
"1263" "vsb" 35 40048 3 11 9846 "APW20001112.0900.0320" 1 3
"1264" "vsb" 35 40048 4 12 9847 "APW20001112.1831.0439" 1 3
"1265" "vsb" 35 40048 5 1 9835 "NYT20001112.1903.0110" 1 3
"1266" "vsb" 35 40048 6 4 9838 "NYT20001112.1903.0110" 1 3
"1267" "vsb" 35 40048 6 6 9841 "NYT20001111.1525.0144" 1 3
"1268" "vsb" 35 40048 7 2 9836 "NYT20001112.1903.0110" 1 3
"1269" "vsb" 35 40048 7 3 9837 "NYT20001112.1903.0110" 1 3
"1270" "vsb" 35 40048 7 7 9842 "APW20001112.2139.0556" 1 3
"1271" "vsb" 35 40048 8 10 9845 "CBS20001114.1000.0691" 1 3
"1272" "vsb" 35 40048 8 5 9839 "NYT20001112.1903.0110" 0 3
"1273" "vsn" 35 40009 1 15 9833 "VOA20001018.2100.2160" 0 2
"1274" "vsn" 35 40009 1 16 9834 "VOA20001018.2100.2160" 1 2
"1275" "vsn" 35 40009 3 5 9823 "APW20001018.1350.0468" 0 2
"1276" "vsn" 35 40009 3 6 9824 "AFA20010117.1800.0240" 0 2
"1277" "vsn" 35 40009 3 7 9825 "AFA20010117.1800.0240" 0 2
"1278" "vsn" 35 40009 3 8 9826 "VOA20001018.2100.2160" 1 2
"1279" "vsn" 35 40009 3 9 9827 "VOA20001018.2100.2160" 1 2
"1280" "vsn" 35 40009 4 15 9833 "VOA20001018.2100.2160" 0 2
"1281" "vsn" 35 40009 5 1 9818 "NYT20001204.0926.0049" 1 2
"1282" "vsn" 35 40009 5 11 9829 "VOA20001018.2100.2160" 1 2
"1283" "vsn" 35 40009 5 12 9830 "VOA20001018.2100.2160" 1 2
"1284" "vsn" 35 40009 6 2 9820 "XIN20001029.2000.0106" 1 2
"1285" "vsn" 35 40009 6 3 9821 "VOA20001006.2100.0364" 1 2
"1286" "vsn" 35 40009 6 4 9822 "VOA20001006.2100.0364" 1 2
"1287" "vsn" 35 40009 6 5 9823 "APW20001018.1350.0468" 0 2
"1288" "vsn" 35 40009 7 10 9828 "VOA20001018.2100.2160" 1 2
"1289" "vsn" 35 40009 7 14 9832 "VOA20001018.2100.2160" 0 2
"1290" "vsn" 36 40021 1 1 9876 "AFA20010114.1000.0063" 1 1
"1291" "vsn" 36 40021 1 9 9885 "APW20010125.0333.0172" 1 1
"1292" "vsn" 36 40021 1 10 9886 "AFA20010114.0000.0003" 1 1
"1293" "vsn" 36 40021 1 12 9888 "CNN20010114.1400.0018" 1 1
"1294" "vsn" 36 40021 1 6 9881 "AFA20010114.1000.0022" 1 1
"1295" "vsn" 36 40021 2 9 9885 "APW20010125.0333.0172" 1 1
"1296" "vsn" 36 40021 3 10 9886 "AFA20010114.0000.0003" 1 1
"1297" "vsn" 36 40021 3 6 9881 "AFA20010114.1000.0022" 1 1
"1298" "vsn" 36 40021 3 8 9883 "AFA20010114.1000.0063" 0.992218 1
"1299" "vsn" 36 40021 4 10 9886 "AFA20010114.0000.0003" 1 1
"1300" "vsn" 36 40021 5 7 9882 "APW20010125.0333.0172" 1 1
"1301" "vsn" 36 40021 6 5 9880 "AFA20010114.1000.0063" 0 1
"1302" "vsn" 36 40021 9 5 9880 "AFA20010114.1000.0063" 0 1
"1303" "vsn" 36 40021 10 4 9879 "APW20010117.1432.0519" 1 1
"1304" "vsn" 36 40021 11 2 9877 "APW20010114.0543.0275" 1 1
"1305" "vsn" 36 40021 12 2 9877 "APW20010114.0543.0275" 1 1
"1306" "vsb" 36 40009 1 7 9895 "AFA20001018.1800.0227" 1 2
"1307" "vsb" 36 40009 2 5 9893 "CNN20001018.1400.0577" 1 2
"1308" "vsb" 36 40009 3 4 9892 "VOA20001018.2100.2160" 1 2
"1309" "vsb" 36 40009 5 1 9889 "VOA20001018.2100.2160" 1 2
"1310" "vsb" 36 40009 6 2 9890 "VOA20001018.2100.2160" 1 2
"1311" "vsb" 36 40009 6 6 9894 "APW20001019.0539.0204" 1 2
"1312" "vsb" 36 40009 7 3 9891 "VOA20001018.2100.2160" 1 2
"1313" "vse" 36 40048 1 10 9905 "ZBN20001112.1300.0037" 1 3
"1314" "vse" 36 40048 1 6 9901 "CBS20001111.1000.0659" 1 3
"1315" "vse" 36 40048 2 10 9905 "ZBN20001112.1300.0037" 1 3
"1316" "vse" 36 40048 2 7 9902 "CBS20001111.1000.0659" 1 3
"1317" "vse" 36 40048 3 4 9899 "NYT20001112.1903.0110" 1 3
"1318" "vse" 36 40048 4 1 9896 "NYT20001112.1903.0110" 1 3
"1319" "vse" 36 40048 4 8 9903 "ZBN20001112.1300.0037" 1 3
"1320" "vse" 36 40048 5 3 9898 "NYT20001112.1903.0110" 1 3
"1321" "vse" 36 40048 6 2 9897 "NYT20001112.1903.0110" 1 3
"1322" "vse" 36 40048 7 8 9903 "ZBN20001112.1300.0037" 1 3
"1323" "vse" 36 40048 8 3 9898 "NYT20001112.1903.0110" 1 3
"1324" "vsn" 37 40021 1 5 9984 "ZBN20010115.0400.0014" 1 3
"1325" "vsn" 37 40021 1 8 9987 "XIN20010117.2000.0179" 1 3
"1326" "vsn" 37 40021 1 21 10000 "AFA20010113.1800.0160" 0 3
"1327" "vsn" 37 40021 1 22 10001 "XIN20010117.2000.0179" 0.880658 3
"1328" "vsn" 37 40021 1 23 10002 "XIN20010117.2000.0179" 0 3
"1329" "vsn" 37 40021 1 24 10003 "VAR20010114.1100.0825" 1 3
"1330" "vsn" 37 40021 2 19 9998 "APW20010114.0543.0317" 1 3
"1331" "vsn" 37 40021 2 21 10000 "AFA20010113.1800.0160" 0 3
"1332" "vsn" 37 40021 3 4 9983 "ZBN20010115.0400.0014" 0 3
"1333" "vsn" 37 40021 3 24 10003 "VAR20010114.1100.0825" 1 3
"1334" "vsn" 37 40021 4 24 10003 "VAR20010114.1100.0825" 1 3
"1335" "vsn" 37 40021 5 2 9981 "ZBN20010115.0400.0014" 1 3
"1336" "vsn" 37 40021 5 5 9984 "ZBN20010115.0400.0014" 1 3
"1337" "vsn" 37 40021 6 15 9994 "CNN20010114.0900.0182" 1 3
"1338" "vsn" 37 40021 6 13 9992 "VOM20010114.0700.0373" 1 3
"1339" "vsn" 37 40021 6 12 9991 "XIN20010115.1400.0118" 1 3
"1340" "vsn" 37 40021 6 7 9986 "XIN20010117.2000.0179" 1 3
"1341" "vsn" 37 40021 7 18 9997 "APW20010114.0543.0317" 1 3
"1342" "vsn" 37 40021 7 11 9990 "XIN20010115.1400.0118" 1 3
"1343" "vsn" 37 40021 7 1 9980 "ZBN20010115.0400.0014" 1 3
"1344" "vsn" 37 40021 8 18 9997 "APW20010114.0543.0317" 1 3
"1345" "vsn" 37 40021 8 3 9982 "ZBN20010115.0400.0014" 1 3
"1346" "vsn" 37 40021 9 15 9994 "CNN20010114.0900.0182" 1 3
"1347" "vsn" 37 40021 9 10 9989 "XIN20010115.2000.0144" 1 3
"1348" "vsn" 37 40021 9 9 9988 "VOM20010116.0700.2014" 1 3
"1349" "vsn" 37 40021 9 1 9980 "ZBN20010115.0400.0014" 1 3
"1350" "vsn" 37 40021 10 22 10001 "XIN20010117.2000.0179" 0.880658 3
"1351" "vsn" 37 40021 10 17 9996 "CTS20010115.2000.0008" 1 3
"1352" "vsn" 37 40021 11 20 9999 "APW20010114.0543.0317" 0 3
"1353" "vsn" 37 40021 11 17 9996 "CTS20010115.2000.0008" 1 3
"1354" "vsn" 37 40021 11 16 9995 "CTS20010118.1300.0497" 1 3
"1355" "vsn" 37 40021 11 11 9990 "XIN20010115.1400.0118" 1 3
"1356" "vsn" 37 40021 11 6 9985 "ZBN20010115.0400.0014" 1 3
"1357" "vsn" 37 40021 12 10 9989 "XIN20010115.2000.0144" 1 3
"1358" "vsn" 37 40021 12 11 9990 "XIN20010115.1400.0118" 1 3
"1359" "vsn" 37 40021 12 9 9988 "VOM20010116.0700.2014" 1 3
"1360" "vse" 37 40048 1 19 9979 "VAR20001111.1200.0706" 1 2
"1361" "vse" 37 40048 1 18 9978 "APW20001111.0851.0294" 0 2
"1362" "vse" 37 40048 1 17 9977 "ALH20001113.1300.0080" 0.997462 2
"1363" "vse" 37 40048 1 16 9976 "APW20001112.1831.0448" 1 2
"1364" "vse" 37 40048 2 16 9976 "APW20001112.1831.0448" 1 2
"1365" "vse" 37 40048 2 3 9963 "APW20001112.1831.0439" 1 2
"1366" "vse" 37 40048 3 11 9971 "APW20001111.0851.0303" 0.748031 2
"1367" "vse" 37 40048 3 10 9970 "APW20001111.0851.0303" 1 2
"1368" "vse" 37 40048 3 9 9969 "APW20001111.0851.0303" 1 2
"1369" "vse" 37 40048 3 8 9968 "APW20001207.1122.0418" 0 2
"1370" "vse" 37 40048 4 7 9967 "APW20001207.1122.0418" 1 2
"1371" "vse" 37 40048 4 1 9961 "APW20001112.1831.0439" 1 2
"1372" "vse" 37 40048 5 1 9961 "APW20001112.1831.0439" 1 2
"1373" "vse" 37 40048 5 2 9962 "APW20001112.1831.0439" 1 2
"1374" "vse" 37 40048 6 13 9973 "ZBN20001112.1300.0037" 1 2
"1375" "vse" 37 40048 7 7 9967 "APW20001207.1122.0418" 1 2
"1376" "vse" 37 40048 7 1 9961 "APW20001112.1831.0439" 1 2
"1377" "vse" 37 40048 8 7 9967 "APW20001207.1122.0418" 1 2
"1378" "vse" 37 40048 8 1 9961 "APW20001112.1831.0439" 1 2
